I	109124	189444	2	2	1	2	0	17
I	109434	117537	1	3	1	1	0	11
I	109679	129655	1	1	1	1	0	15
I	111248	141856	2	2	1	0	1	13
I	113206	129655	1	1	1	1	0	15
I	114819	160310	1	1	1	1	0	19
I	114822	131623	2	2	1	1	0	22
I	114822	142641	2	2	1	0	1	14
I	114822	143223	2	2	1	0	1	14
I	114824	153289	2	2	1	1	0	24
I	121777	162569	1	1	1	7	0	18
I	123864	165646	1	1	1	43	16	20
I	124393	165823	2	2	1	1	0	12
I	126091	142646	2	2	1	0	1	14
I	126091	145714	2	2	1	0	1	14
I	128708	141856	2	2	1	1	0	13
I	131447	131935	2	2	1	1	0	13
I	131447	142646	2	2	1	0	1	13
I	132091	143040	1	1	1	1	3	15
I	139662	148461	2	2	1	1	0	12
I	139848	215783	2	2	1	2	1	17
I	139905	215783	2	2	1	2	0	17
I	139950	156429	2	2	1	1	0	17
I	140033	141856	2	2	1	2	1	13
I	140345	143112	2	2	1	0	1	12
I	140460	153765	1	1	1	1	0	15
I	140476	141854	2	2	1	0	1	15
I	140543	141856	2	2	1	1	0	13
I	140724	209218	1	1	1	1	2	20
I	140868	141856	2	2	1	1	0	13
I	141004	155197	1	1	1	0	1	22
I	141180	145084	1	1	1	2	0	17
I	141780	142641	2	2	1	0	1	14
I	141780	143223	2	2	1	0	1	14
I	142254	142619	1	1	1	218	10	50
I	151007	151096	2	2	1	3	0	17
I	156545	165757	1	1	1	0	2	14
I	157230	195737	2	2	1	0	1	13
I	160161	161612	2	2	1	1	1	13
I	160481	173216	2	2	1	0	2	12
I	160501	192628	2	2	1	0	1	15
I	160527	209224	1	1	1	0	1	14
I	160669	209224	1	1	1	1	0	14
I	160770	187132	2	2	1	0	1	17
I	160818	209224	1	1	1	0	1	14
I	160824	178389	2	2	1	1	1	18
I	160848	207872	1	1	1	1	0	13
I	160851	226581	2	2	0	0	3	12
I	160861	172753	1	1	1	27	54	15
I	160903	175306	1	1	1	1	0	15
I	160922	209224	1	1	1	2	0	14
I	160959	215783	2	2	1	7	0	17
I	160969	215783	2	2	1	2	0	17
I	161001	170934	1	1	1	1	2	17
I	161194	209224	1	1	1	1	0	14
I	161202	209224	1	1	1	1	0	14
I	161251	207870	2	2	1	1	0	15
I	161385	199774	1	1	1	1	0	17
I	161531	186264	1	1	1	0	1	12
I	161531	187746	1	1	1	0	1	12
I	161534	209222	1	1	1	1	0	16
I	161724	209218	1	1	1	1	0	20
I	161724	209224	1	1	1	1	1	14
I	161775	186264	1	1	1	0	2	13
I	161775	207872	1	1	1	1	0	13
I	161777	207870	2	2	1	1	0	15
I	161790	215787	2	2	1	4	0	13
I	161827	207872	1	1	1	2	0	13
I	161827	209218	1	1	1	1	0	20
I	161865	207872	1	1	1	1	0	13
I	161876	209218	1	1	1	0	1	20
I	162068	209218	1	1	1	0	1	20
I	162235	215787	2	2	1	3	0	13
I	162242	215787	2	2	1	2	0	13
I	162249	209218	1	1	1	4	0	20
I	162252	190122	2	2	1	1	0	12
I	162252	215787	2	2	1	3	0	13
I	162257	215783	2	2	1	2	0	17
I	162281	209224	1	1	1	1	0	14
I	162315	215787	2	2	1	2	0	13
I	162326	215787	2	2	1	2	0	13
I	162344	193098	1	1	1	1	3	12
I	162417	207870	2	2	1	0	1	15
I	162440	209224	1	1	1	0	1	14
I	162450	215787	2	2	1	3	0	13
I	162456	209218	1	1	1	0	1	20
I	162585	165213	1	1	1	1	0	15
I	162585	209224	1	1	1	2	1	14
I	162594	209218	1	1	1	1	1	20
I	162602	215783	2	2	1	2	0	17
I	162611	209224	1	1	1	2	0	14
I	162613	190122	2	2	1	0	1	12
I	162701	215783	2	2	1	1	1	17
I	162903	215783	2	2	1	2	1	17
I	162939	186264	1	1	1	0	1	12
I	162939	187746	1	1	1	0	1	12
I	163014	209224	1	1	0	0	1	14
I	163090	215787	2	2	1	5	0	13
I	163221	190122	2	2	1	1	1	12
I	163221	215787	2	2	1	4	0	13
I	163281	209224	1	1	1	1	1	14
I	163350	209218	1	1	1	2	1	20
I	163362	186264	1	1	1	1	0	13
I	163406	193080	2	2	0	0	1	13
I	163491	209218	1	1	1	1	0	20
I	163514	209222	1	1	1	1	0	16
I	163679	215787	2	2	1	2	0	13
I	163773	167263	1	3	1	22	1	12
I	163815	209222	1	1	1	1	0	14
I	163860	207872	1	1	1	1	0	13
I	163917	207872	1	1	1	1	0	13
I	163928	186264	1	1	1	0	1	12
I	163928	187746	1	1	1	0	1	12
I	163981	209222	1	1	1	1	0	14
I	164012	186264	1	1	1	0	1	13
I	164014	209218	1	1	0	0	1	20
I	164040	186264	1	1	1	0	1	13
I	164159	215783	2	2	1	1	2	17
I	164283	215783	2	2	1	0	2	17
I	164291	186264	1	1	1	1	0	14
I	164321	167326	2	2	0	0	1	13
I	164321	178389	2	2	1	4	0	17
I	164321	190122	2	2	1	0	1	12
I	164434	190122	2	2	1	1	0	12
I	164495	186264	1	1	1	1	0	13
I	164495	188728	1	1	0	0	1	14
I	164495	209224	1	1	1	1	0	14
I	164497	209218	1	1	1	2	0	20
I	164497	209224	1	1	0	0	2	14
I	164625	186264	1	1	1	1	0	13
I	164653	207872	1	1	1	3	0	13
I	164653	209218	1	1	1	0	1	20
I	164698	209224	1	1	1	1	0	14
I	164763	207870	2	2	1	0	1	15
I	164763	215783	2	2	1	2	1	17
I	164766	190122	2	2	1	0	1	12
I	164795	198918	1	1	1	2	0	12
I	164800	167326	2	2	1	1	0	13
I	164852	209222	1	1	1	1	0	16
I	164861	215787	2	2	1	3	0	13
I	164973	207872	1	1	1	1	0	13
I	164982	186264	1	1	1	0	1	12
I	164982	187746	1	1	1	0	1	12
I	164999	215787	2	2	1	4	0	13
I	165017	190122	2	2	1	1	0	12
I	165025	209218	1	1	1	1	0	20
I	165130	209218	1	1	1	1	0	20
I	165152	207870	2	2	1	1	0	15
I	165163	207872	1	1	1	1	0	13
I	165252	209224	1	1	1	1	0	14
I	165257	190122	2	2	1	3	0	12
I	165353	209224	1	1	1	1	0	14
I	165488	186264	1	1	1	0	1	13
I	165488	187746	1	1	1	0	1	12
I	165635	165682	1	1	1	59	60	14
I	165735	179334	2	2	1	3	6	20
I	165791	215787	2	2	1	1	0	13
I	165795	215787	2	2	1	1	0	13
I	165836	186264	1	1	1	1	0	13
I	165891	209218	1	1	1	1	0	20
I	165905	215783	2	2	1	0	1	16
I	165905	215787	2	2	1	3	0	13
I	165948	215787	2	2	1	1	0	13
I	165956	215787	2	2	1	1	0	13
I	166063	215787	2	2	1	1	0	13
I	166069	173216	2	2	1	0	2	12
I	166086	215783	2	2	1	1	0	17
I	166089	192628	2	2	1	0	1	15
I	166112	215787	2	2	1	1	0	13
I	166115	209224	1	1	1	0	1	14
I	166164	209218	1	1	1	1	0	18
I	167113	215787	2	2	1	1	0	13
I	167276	186264	1	1	0	1	0	12
I	168556	209224	1	1	1	1	0	14
I	171902	201899	1	1	1	0	1	12
I	177330	215783	2	2	1	1	0	17
I	187083	188167	1	5	1	4	1	32
I	191324	209224	1	1	1	1	0	14
I	196071	209224	1	1	1	1	0	14
I	197654	197754	2	2	1	1	0	33
I	209098	209224	1	1	1	1	1	14
I	219203	222587	1	1	1	1	1	12
I	223011	229477	1	1	1	1	0	18
I	227979	228063	1	1	1	1	0	14
