I	126091	165739	2	2	1	0	1	13
I	127404	162201	2	2	1	1	0	24
I	127404	163844	2	2	1	1	0	24
I	127404	163907	2	2	1	1	0	24
I	127404	164367	2	2	1	1	0	24
I	129039	131152	2	2	1	0	1	14
I	129527	162812	2	2	1	0	1	15
I	129527	163108	2	2	1	0	1	15
I	129527	163130	2	2	1	1	2	15
I	129527	163224	2	2	1	0	1	15
I	129527	163604	2	2	1	1	0	15
I	131633	160989	2	6	1	1	0	12
I	132091	136455	1	1	1	1	0	15
I	132091	142239	1	1	1	0	1	14
I	137048	163237	1	1	1	0	1	12
I	138073	163706	1	1	1	1	0	12
I	139848	215783	2	2	1	1	1	17
I	140172	141854	2	2	1	0	1	15
I	140205	215783	2	2	1	0	2	17
I	140874	160709	2	2	1	0	1	13
I	140969	141854	2	2	1	0	3	15
I	141106	215790	1	1	1	1	1	13
I	142254	142619	1	1	1	353	6	50
I	142874	163276	2	2	1	1	0	13
I	142912	163276	2	2	1	0	1	13
I	143165	163276	2	2	1	0	1	13
I	144573	165166	1	1	1	1	0	16
I	149610	165314	2	2	1	1	0	24
I	151007	151096	2	2	1	1	0	47
I	153385	162584	1	1	1	1	0	13
I	160161	162706	2	2	1	0	2	13
I	160368	215787	2	2	1	0	2	13
I	160501	192628	2	2	1	0	1	15
I	160649	161073	0	0	1	7	0	50
I	160679	186264	1	1	1	0	1	13
I	160690	186264	1	1	1	0	1	13
I	160696	161202	1	1	1	0	1	12
I	160768	215787	2	2	1	0	3	13
I	160808	215787	2	2	1	1	1	13
I	160824	178389	2	2	1	0	1	18
I	160836	186264	1	1	1	0	1	12
I	160836	187746	1	1	1	0	1	12
I	160851	226581	2	2	1	10	6	13
I	160861	172753	1	1	1	92	112	15
I	160914	171888	2	2	1	1	1	19
I	160934	186264	1	1	1	0	1	13
I	160969	163502	2	2	1	0	1	13
I	160980	186264	1	1	1	0	1	13
I	161001	170934	1	1	1	2	1	17
I	161016	186264	1	1	1	0	1	13
I	161020	186264	1	1	1	0	1	13
I	161039	182695	2	2	1	10	0	14
I	161049	215787	2	2	1	2	0	13
I	161052	209218	1	1	1	1	0	20
I	161097	186264	1	1	1	0	1	12
I	161097	187746	1	1	1	0	1	12
I	161175	209218	1	1	1	1	0	20
I	161206	209224	1	1	1	0	1	14
I	161340	172107	2	2	0	1	0	12
I	161524	215787	2	2	0	0	2	13
I	161567	207870	2	2	1	0	1	15
I	161689	175306	1	1	1	0	1	14
I	161689	209222	1	1	1	1	0	16
I	161790	215787	2	2	1	3	0	13
I	161827	207872	1	1	1	0	1	13
I	161854	186264	1	1	1	1	0	13
I	161856	192628	2	2	1	1	0	15
I	161856	207870	2	2	1	1	0	15
I	161980	209222	1	1	1	0	2	16
I	161992	175306	1	1	1	0	1	14
I	162123	167326	2	2	1	1	0	14
I	162176	207872	1	1	1	0	1	13
I	162249	162968	1	1	1	2	1	11
I	162249	209218	1	1	1	2	2	20
I	162252	190122	2	2	1	0	1	12
I	162257	215783	2	2	1	0	4	17
I	162450	215787	2	2	1	0	2	12
I	162456	207872	1	1	1	0	1	13
I	162497	186264	1	1	1	0	1	12
I	162497	187746	1	1	1	0	1	12
I	162504	209224	1	1	1	0	1	14
I	162602	215787	2	2	1	1	1	13
I	162611	186264	1	1	1	0	1	13
I	162611	209224	1	1	1	1	0	14
I	162821	186264	1	1	1	0	1	12
I	162821	187746	1	1	1	0	1	12
I	162862	171888	2	2	1	0	3	19
I	162892	209222	1	1	1	0	1	16
I	162906	188606	2	2	1	0	1	15
I	162939	186264	1	1	1	0	1	13
I	162980	186264	1	1	1	0	1	13
I	163036	186264	1	1	1	0	1	13
I	163090	215787	2	2	1	1	4	13
I	163140	180906	2	2	1	1	0	16
I	163221	215787	2	2	1	1	2	13
I	163311	186264	1	1	1	0	2	13
I	163327	199541	1	1	1	0	1	15
I	163362	186264	1	1	1	0	1	13
I	163406	193080	2	2	1	0	1	13
I	163421	207870	2	2	1	0	1	15
I	163563	186264	1	1	0	0	1	12
I	163563	187746	1	1	0	0	1	12
I	163583	207872	1	1	1	0	1	13
I	163640	186264	1	1	0	0	1	12
I	163640	187746	1	1	0	0	1	12
I	163679	215787	2	2	0	2	0	13
I	163738	186264	1	1	1	0	1	13
I	163738	187746	1	1	1	0	1	12
I	163773	167263	1	3	1	5	6	12
I	163860	186264	1	1	1	0	1	13
I	163996	186716	1	1	1	0	1	13
I	163996	207872	1	1	1	0	1	13
I	164012	186264	1	1	1	0	2	17
I	164012	187746	1	1	1	0	1	12
I	164127	186264	1	1	1	0	1	13
I	164127	187746	1	1	1	0	1	12
I	164260	207870	2	2	1	0	1	15
I	164263	190122	2	2	1	0	1	12
I	164299	190122	2	2	1	0	1	12
I	164321	178389	2	2	1	0	1	17
I	164339	209218	1	1	1	0	1	20
I	164383	207872	1	1	1	0	1	13
I	164444	186264	1	1	1	0	1	13
I	164444	187746	1	1	1	0	1	12
I	164536	209743	2	2	1	1	0	14
I	164653	207872	1	1	1	2	0	13
I	164664	209218	1	1	1	0	1	20
I	164729	209218	1	1	1	0	1	20
I	164737	209218	1	1	1	1	0	20
I	164763	207870	2	2	1	0	1	15
I	164766	190122	2	2	1	0	1	12
I	164785	178057	2	2	1	1	0	14
I	164800	167326	2	2	1	1	1	14
I	164980	207870	2	2	1	0	1	15
I	164982	186264	1	1	1	0	1	13
I	164982	187746	1	1	1	0	1	12
I	165167	207872	1	1	1	0	1	13
I	165285	209224	1	1	1	0	1	14
I	165340	209218	1	1	1	0	1	20
I	165350	207872	1	1	1	0	1	13
I	165356	186264	1	1	1	0	1	13
I	165431	209218	1	1	1	0	1	20
I	165529	175306	1	1	1	0	1	14
I	165624	190122	2	2	1	0	1	12
I	165635	165682	1	1	1	80	61	14
I	165669	207872	1	1	1	0	1	13
I	165672	215787	2	2	1	1	2	13
I	165700	188728	1	1	1	1	0	14
I	165802	186264	1	1	1	0	1	13
I	165802	207872	1	1	1	0	1	13
I	165842	176938	1	1	1	1	9	11
I	165854	209224	1	1	1	3	1	14
I	165905	215787	2	2	1	2	1	13
I	165956	215787	2	2	1	0	2	13
I	166063	215787	2	2	1	0	1	13
I	166089	192628	2	2	1	0	1	15
I	168867	189599	2	2	1	1	0	15
I	172769	173481	1	1	1	8	0	12
I	175088	189420	2	2	1	1	0	16
I	188984	220544	1	1	1	0	1	12
I	204941	205210	2	2	1	0	3	49
I	205481	205615	2	2	1	0	1	30
I	205978	206382	1	1	1	3	0	44
I	206383	206517	1	1	1	2	0	44
I	206809	215783	2	2	1	0	1	17
